respondent,group,questionnaire,submitted_timestamp,source_path,question_code,question_text,type,subscale,category,accuracy,stimulus_form,stimulus_title,response_raw,response_clean,response_numeric,score_value,score_confidence,score_method,score_explanation
60,F,Post,2025-10-22 23:48:50,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,4.2,4.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,key,hit,Long,Abbot Elementary,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
60,F,Post,2025-10-22 23:48:50,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,5.1,5.1. Did you see this scene in the videos you watched last week?,binary,recognition,unseen,miss,Short,Mad Max,No,No,0.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
60,F,Post,2025-10-22 23:48:50,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,5.2,5.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,unseen,miss,Short,Mad Max,3 = Confident,3 = Confident,3.0,3.0,3.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
60,F,Post,2025-10-22 23:48:50,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,6.1,6.1. Did you see this scene in the videos you watched last week?,binary,recognition,fake,miss,,Friends,No,No,0.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
60,F,Post,2025-10-22 23:48:50,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,6.2,6.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,fake,miss,,Friends,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
60,F,Post,2025-10-22 23:48:50,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,7.1,7.1. Did you see this scene in the videos you watched last week?,binary,recognition,seen,hit,Long,Abbot Elementary,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
60,F,Post,2025-10-22 23:48:50,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,7.2,7.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,seen,hit,Long,Abbot Elementary,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
60,F,Post,2025-10-22 23:48:50,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,8.1,8.1. Did you see this scene in the videos you watched last week?,binary,recognition,fake,miss,,Seinfeld,No,No,0.0,,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
60,F,Post,2025-10-22 23:48:50,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,8.2,8.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,fake,miss,,Seinfeld,4 = Extremely confident,4 = Extremely confident,4.0,,,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
60,F,Post,2025-10-22 23:48:50,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,9.1,9.1. Did you see this scene in the videos you watched last week?,binary,recognition,seen,hit,Short,Mad Max,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
60,F,Post,2025-10-22 23:48:50,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,9.2,9.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,seen,hit,Short,Mad Max,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
60,F,Post,2025-10-22 23:48:50,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,,Please enter your participant number. You received your participant number in the email that included the link to this survey. Please enter it exactly as shown in that email.,open-ended,,,,,,60,60,,,,,
60,F,Post,2025-10-22 23:48:50,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,,Timestamp,,,,,,,10/22/2025 23:48:50,10/22/2025 23:48:50,,,,,
62,C,Post,2025-10-22 16:42:33,data/Post/Group C_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,1.1,1.1. Did you see this scene in the videos you watched last week?,binary,recognition,key,hit,Short,The Town,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
62,C,Post,2025-10-22 16:42:33,data/Post/Group C_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,1.2,1.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,key,hit,Short,The Town,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
62,C,Post,2025-10-22 16:42:33,data/Post/Group C_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,10.1,10.1. Did you see this scene in the videos you watched last week?,binary,recognition,distractor,hit,,Ironman,Yes,Yes,1.0,,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
62,C,Post,2025-10-22 16:42:33,data/Post/Group C_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,10.2,10.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,distractor,hit,,Ironman,4 = Extremely confident,4 = Extremely confident,4.0,,,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
62,C,Post,2025-10-22 16:42:33,data/Post/Group C_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,11.1,11.1. Did you see this scene in the videos you watched last week?,binary,recognition,fake,miss,,A Star Is Born,No,No,0.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
62,C,Post,2025-10-22 16:42:33,data/Post/Group C_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,11.2,11.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,fake,miss,,A Star Is Born,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
62,C,Post,2025-10-22 16:42:33,data/Post/Group C_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,12.1,12.1. Did you see this scene in the videos you watched last week?,binary,recognition,distractor2,hit,,Ironman,Yes,Yes,1.0,,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
62,C,Post,2025-10-22 16:42:33,data/Post/Group C_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,12.2,12.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,distractor2,hit,,Ironman,4 = Extremely confident,4 = Extremely confident,4.0,,,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
62,C,Post,2025-10-22 16:42:33,data/Post/Group C_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,13,"13. What happened in the scene? Please write a brief summary as accurately as you can. Try to include the main events and any key characters you remember. It’s okay if you don’t remember everything, just do your best.",open-ended,recall,target,,Short,The Town,"3 men put on masks with nun habits in a car. One little boy sees one of them and looks scared as they drive by.  They proceeded to rob a armored bank truck, shoot at pedestrians to keep them back. One of the main characters shot a cop/guard that was sneaking around the side. The driver has a police radio tracker waiting for it to be called in and telling them their time. They pack duffle bags full of cash and throw them into the trunk of the car. The other two are mad he shot him. Then they are in a getaway chase and start shooting at other cop cars to try to get away. They get trapped in an alleyway, but switch to a new car with the duffles of money and set their car on fire.","3 men put on masks with nun habits in a car. One little boy sees one of them and looks scared as they drive by.  They proceeded to rob a armored bank truck, shoot at pedestrians to keep them back. One of the main characters shot a cop/guard that was sneaking around the side. The driver has a police radio tracker waiting for it to be called in and telling them their time. They pack duffle bags full of cash and throw them into the trunk of the car. The other two are mad he shot him. Then they are in a getaway chase and start shooting at other cop cars to try to get away. They get trapped in an alleyway, but switch to a new car with the duffles of money and set their car on fire.",,95.0,95.0,stage5_recall_keymoment,"The participant provides a highly detailed and accurate account, mentioning the nun masks, the armored truck robbery, the guard being shot, the use of a police scanner, duffel bags of cash, the police chase, gunfire, the vehicle switch, and burning the original van. Minor inaccuracies (e.g., shooting at pedestrians, a little boy watching) do not detract from the strong recall of the key model events."
62,C,Post,2025-10-22 16:42:33,data/Post/Group C_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,13.1,13.1. How confident are you in your answer? Please rate your confidence below.,likert,recall,target,,Short,The Town,3 = Confident,3 = Confident,3.0,,,,
62,C,Post,2025-10-22 16:42:33,data/Post/Group C_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,14,14. What happens at the end of this scene?,multiple,recall,target,,Short,The Town,B. They set fire to their vehicle,B. They set fire to their vehicle,,,,,
62,C,Post,2025-10-22 16:42:33,data/Post/Group C_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,14.1,14.1. How confident are you in your answer? Please rate your confidence below.,likert,recall,target,,Short,The Town,3 = Confident,3 = Confident,3.0,,,,
62,C,Post,2025-10-22 16:42:33,data/Post/Group C_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,15,15. Did you understand the scene while watching it last week?,binary,comprehension,target,,Short,The Town,4 = Understood it without issue,4 = Understood it without issue,,,,,
62,C,Post,2025-10-22 16:42:33,data/Post/Group C_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,15.1,15.1. What helped your understanding?,open-ended,comprehension,target,,Short,The Town,Listening and watching. Also I have already seen that movie years ago so knew the general plot/characters,Listening and watching. Also I have already seen that movie years ago so knew the general plot/characters,,,,,
62,C,Post,2025-10-22 16:42:33,data/Post/Group C_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,16,"16. Consider the image above. Thinking back to the videos you watched last week, what emotions do you remember feeling during this scene? Select all options that apply.",multiple,emotion,target,,Short,The Town,"Excitement, Fear, Suspense","Excitement, Fear, Suspense",,,,,
62,C,Post,2025-10-22 16:42:33,data/Post/Group C_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,17,17. How easy or difficult was it to remember details from this scene?,likert,strength,target,,Short,The Town,3 = Easy,3 = Easy,3.0,,,,
62,C,Post,2025-10-22 16:42:33,data/Post/Group C_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,18,"18. What happened in the scene? Please write a brief summary as accurately as you can. Try to include the main events and any key characters you remember. It’s okay if you don’t remember everything, just do your best.",open-ended,recall,target,,Long,Abbot Elementary,"The teachers from Abbott elementary are in their break room eating lunch. One of the teachers told them he only liked Baltimore pizza from a made up name in the previous scene, and in this scene the other male teacher drove there and brought it back so he could eat it ""wet"". But really the teacher was lying and hates pizza. And didn't want to tell the other teachers because they would make fun of him. This is the moment he picks up the pizza and then tells them he lied and hates pizza. They are shocked and think he is weird for not liking pizza. He says this is why he didn't tell them in the first place.","The teachers from Abbott elementary are in their break room eating lunch. One of the teachers told them he only liked Baltimore pizza from a made up name in the previous scene, and in this scene the other male teacher drove there and brought it back so he could eat it ""wet"". But really the teacher was lying and hates pizza. And didn't want to tell the other teachers because they would make fun of him. This is the moment he picks up the pizza and then tells them he lied and hates pizza. They are shocked and think he is weird for not liking pizza. He says this is why he didn't tell them in the first place.",,80.0,95.0,stage5_recall_keymoment,"The participant accurately recalls the main events: the teachers eating lunch, Gregory's lie about Baltimore-style pizza, Jacob bringing the pizza, Gregory's admission that he hates pizza, and the group's shocked reaction. They also mention Gregory's motivation for lying. However, they omit details such as Mr. Johnson's mop drop, the extended food interrogation, and the Lady Gaga joke, so the recall is strong but not complete."
